PERMIT#,PERMIT_TYPE,REVIEW_TYPE,ISSUE_DATE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,SUFFIX,COMMUNITY_AREA,CENSUS_TRACT,WARD
100801005,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,345,E,SUPERIOR,ST,8,81401,42
100801006,PERMIT - NEW CONSTRUCTION,SELF CERT,7/9/19,2710,W,MONTROSE,AVE,14,140800,33
100801014,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,55,E,GRAND,AVE,8,81500,42
100801018,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,180,N,STETSON,AVE,32,320100,42
100801023,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,111,S,WACKER,DR,32,839100,42
100801031,PERMIT - SIGNS,SIGN PERMIT,2/11/19,700,W,FULLERTON,AVE,7,70200,43
100801040,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,3/12/19,1443,W,18TH,ST,31,310600,25
100801045,PERMIT - RENOVATION/ALTERATION,DIRECT DEVELOPER SERVICES,2/6/19,720,E,111TH,ST,50,500200,9
100801064,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/6/19,3747,N,ALBANY,AVE,16,160700,33
100801106,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,4/9/19,122,N,HAMLIN,BLVD,26,260100,28
100801108,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/1/19,3110,N,SHERIDAN,RD,6,63200,44
100801110,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/2/19,3378,S,ARCHER,AVE,59,840400,12
100801132,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/11/19,1077,N,PAULINA,ST,24,242100,1
100801143,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/2/19,6823,S,OAKLEY,AVE,66,660700,17
100801175,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/11/19,1215,W,MADISON,ST,28,833100,25
100801201,PERMIT - SIGNS,SIGN PERMIT,4/3/19,108,N,STATE,ST,32,839100,42
100801215,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/6/19,7357,S,HALSTED,ST,68,681300,6
100801219,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2/4/19,661,N,CLARK,ST,8,81700,42
100801231,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,3/1/19,325,N,LA SALLE,DR,8,81700,42
100801230,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/6/19,1805,W,DIVISION,ST,24,242200,1
100801254,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/8/19,233,S,WACKER,DR,32,839100,42
100801259,PERMIT - ELEVATOR EQUIPMENT,CONVEYANCE DEVICE PERMIT,2/6/19,800,S,MICHIGAN,AVE,32,320600,4
100801267,PERMIT - ELEVATOR EQUIPMENT,CONVEYANCE DEVICE PERMIT,2/6/19,451,E,GRAND,AVE,8,81402,42
100801268,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/12/19,160,N,FRANKLIN,ST,32,839100,42
100801274,PERMIT - SIGNS,SIGN PERMIT,4/3/19,4523,W,NORTH,AVE,23,230600,37
100801277,PERMIT - SIGNS,SIGN PERMIT,4/3/19,4523,W,NORTH,AVE,23,230600,37
100801293,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/5/19,5750,S,HERMITAGE,AVE,67,670300,15
100801308,PERMIT - SIGNS,SIGN PERMIT,5/1/19,3800,W,79TH,ST,70,700200,18
100801334,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,3/1/19,3635,S,PRAIRIE,AVE,35,839600,3
100801342,PERMIT - SIGNS,SIGN PERMIT,4/3/19,4523,W,NORTH,AVE,23,230600,37
100801355,PERMIT - SIGNS,SIGN PERMIT,12/12/19,3248,N,CLARK,ST,6,62100,44
100801374,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/5/19,6740,S,OGLESBY,AVE,43,843900,5
100801375,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/8/19,9626,S,BELL,AVE,72,720300,19
100801376,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,4/3/19,1407,W,15TH,ST,28,842900,28
100801383,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/6/19,7956,S,DOBSON,AVE,44,440101,8
100801430,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,3/5/19,2703,N,HALSTED,ST,7,70200,43
100801446,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,3/5/19,6367,N,MILWAUKEE,AVE,10,100100,39
100801432,PERMIT - SIGNS,SIGN PERMIT,6/5/19,2118,N,MILWAUKEE,AVE,22,221400,1
100801433,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,3/5/19,157,W,NORTH,AVE,8,80300,27
100801435,PERMIT - SIGNS,SIGN PERMIT,12/12/19,3248,N,CLARK,ST,6,62100,44
100801440,PERMIT - SIGNS,SIGN PERMIT,4/5/19,3456,W,ADAMS,ST,27,271400,28
100801442,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/2/19,2247,W,IOWA,ST,24,242400,2
100801456,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/6/19,6409,S,DANTE,AVE,42,843900,20
100801451,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,3/5/19,1113,S,JEFFERSON,ST,28,841900,25
100801485,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,222,W,MERCHANDISE MART,PLZ,8,81800,42
100801486,PERMIT - SIGNS,SIGN PERMIT,4/5/19,3456,W,ADAMS,ST,27,271400,28
100801489,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,200,W,JACKSON,BLVD,32,839100,42
100801490,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,55,E,JACKSON,BLVD,,,
100801498,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2/4/19,400,E,RANDOLPH,ST,32,320100,42
100801504,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,334,S,FRANKLIN,ST,32,839100,42
100801505,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,500,W,MONROE,ST,28,281900,42
100801506,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/4/19,2233,W,OHIO,ST,24,242900,26
100801508,PERMIT - SIGNS,SIGN PERMIT,4/3/19,1801,W,JACKSON,BLVD,28,838100,27
100801511,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,111,S,WACKER,DR,32,839100,42
100801512,PERMIT - SIGNS,SIGN PERMIT,4/11/19,1801,W,JACKSON,BLVD,28,838100,27
100801514,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,222,N,LA SALLE,ST,32,839100,42
100801515,PERMIT - SIGNS,SIGN PERMIT,4/3/19,1801,W,JACKSON,BLVD,28,838100,27
100801516,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/3/19,2450,W,RICE,ST,24,242500,26
100801517,PERMIT - SIGNS,SIGN PERMIT,4/3/19,1801,W,JACKSON,BLVD,28,838100,27
100801518,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,55,E,JACKSON,BLVD,,,
100801527,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/1/19,44,E,GRAND,AVE,8,81500,42
100801522,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,180,N,STETSON,AVE,32,320100,42
100801534,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,180,N,STETSON,AVE,32,320100,42
100801525,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/6/19,2731,S,ST LOUIS,AVE,30,301600,22
100801538,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,430,N,MICHIGAN,AVE,8,81500,42
100801536,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,210,N,CARPENTER,ST,,,
100801537,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/7/19,300,S,RIVERSIDE,PLZ,28,281900,42
100801558,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/6/19,3324,N,WESTERN,AVE,5,843700,47
100801578,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2/7/19,304,W,WILLOW,ST,7,71500,43
100801570,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/4/19,2827,N,ELSTON,AVE,21,210900,33
100801571,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/11/19,3104,N,DAMEN,AVE,5,51400,32
100801587,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/8/19,2950,W,26TH,ST,30,301100,24
100801608,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/12/19,9755,S,GREENWOOD,AVE,50,500100,8
100801613,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,3/12/19,1516,W,OHIO,ST,24,243300,1
100801614,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/5/19,3403,S,HERMITAGE,AVE,59,840400,12
100801639,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/10/19,6934,S,STEWART,AVE,68,681200,6
100801641,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/8/19,3110,W,CARROLL,AVE,27,837100,27
100801643,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/11/19,1100,S,HAMILTON,AVE,28,838200,27
100801648,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/5/19,320,N,MORGAN,ST,28,833000,27
100801652,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/3/19,11601,W,TOUHY,AVE,76,,41
100801673,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/5/19,7918,S,CALUMET,AVE,44,440300,6
100801676,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,3/11/19,7760,S,COLES,AVE,43,431400,7
100801679,PERMIT - SIGNS,SIGN PERMIT,10/11/19,1001,W,NORTH,AVE,8,842200,27
100801681,PERMIT - SIGNS,SIGN PERMIT,10/11/19,1001,W,NORTH,AVE,8,842200,27
100801686,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/7/19,866,N,STATE,ST,8,81100,2
100801687,PERMIT - SIGNS,SIGN PERMIT,4/3/19,2620,N,NARRAGANSETT,AVE,19,831500,36
100801688,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/1/19,3623,N,OLCOTT,AVE,17,170400,38
100801707,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/11/19,8149,S,EVANS,AVE,44,440201,8
100801733,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/7/19,100,N,LA SALLE,ST,32,839100,42
100801735,PERMIT - SIGNS,SIGN PERMIT,3/7/19,833,N,ORLEANS,ST,8,81800,27
100801740,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/5/19,110,N,WACKER,DR,32,839100,42
100801741,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/12/19,110,N,WACKER,DR,32,839100,42
100801746,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,9/4/19,1520,W,HARRISON,ST,28,832900,28
100801760,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/1/19,2741,N,SOUTHPORT,AVE,7,70500,32
100801769,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/19,1620,N,WINCHESTER,AVE,24,240300,2
100801847,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/4/19,11402,S,ADA,ST,75,750600,34
100801848,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/11/19,8916,S,WINCHESTER,AVE,71,711300,21
100801849,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/4/19,4131,W,CARROLL,AVE,26,260200,28
100801880,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/8/19,523,W,ARMITAGE,AVE,7,71600,43
100801886,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2/1/19,5634,S,SPAULDING,AVE,63,630900,14
100801896,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/5/19,6042,N,NORTHWEST,HWY,10,100200,41
100801901,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/10/19,6151,S,RHODES,AVE,42,420600,20
100801936,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,7/9/19,3184,S,ARCHER,AVE,59,840400,25
100801938,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,7/12/19,3204,S,ARCHER,AVE,59,840400,25
100801939,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,7/9/19,3234,S,ARCHER,AVE,59,840400,25
100801940,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,7/9/19,3236,S,ARCHER,AVE,59,840400,25
100801959,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/8/19,125,S,WACKER,DR,32,839100,42
100801963,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/5/19,5204,W,WASHINGTON,BLVD,25,251900,28
100801952,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/11/19,181,N,DEARBORN,ST,32,839100,42
100801966,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/6/19,4053,N,MANGO,AVE,15,150402,38
100801990,PERMIT - SIGNS,SIGN PERMIT,5/1/19,855,W,NORTH,AVE,8,842200,2
100801991,PERMIT - SIGNS,SIGN PERMIT,5/1/19,855,W,NORTH,AVE,8,842200,2
100802017,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,3/5/19,4638,S,HARDING,AVE,57,570100,14
100802019,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,3/5/19,5312,S,ABERDEEN,ST,61,612000,20
100802031,PERMIT - SIGNS,SIGN PERMIT,4/5/19,7246,W,FOSTER,AVE,10,100500,41
100802037,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/4/19,5910,S,MICHIGAN,AVE,40,834500,20
100802052,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,6/4/19,318,N,CARPENTER,ST,28,833000,27
100802063,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/6/19,835,N,MICHIGAN,AVE,8,81300,2
100802067,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,12/6/19,7030,N,SACRAMENTO,AVE,2,20301,50
100802082,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/9/19,11423,S,HERMOSA,AVE,75,750500,34
100802090,PERMIT - SIGNS,SIGN PERMIT,5/1/19,855,W,NORTH,AVE,8,842200,2
100802095,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/6/19,680,N,LAKE SHORE,DR,8,81401,42
100802101,PERMIT - SIGNS,SIGN PERMIT,4/3/19,1801,W,JACKSON,BLVD,28,838100,27
100802111,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2/4/19,400,E,RANDOLPH,ST,32,320100,42
100802114,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/1/19,1,E,ERIE,ST,8,81500,42
100802125,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/5/19,6914,N,ORIOLE,AVE,9,90200,41
100802134,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/8/19,2,N,LA SALLE,ST,32,839100,42
100802142,PERMIT - SIGNS,SIGN PERMIT,5/7/19,40,E,ERIE,ST,8,81500,42
100802143,PERMIT - SIGNS,SIGN PERMIT,5/7/19,40,E,ERIE,ST,8,81500,42
100802144,PERMIT - SIGNS,SIGN PERMIT,5/7/19,40,E,ERIE,ST,8,81500,42
100802164,PERMIT - NEW CONSTRUCTION,SELF CERT,8/9/19,2129,N,FREMONT,ST,7,71100,43
100802165,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/5/19,130,E,RANDOLPH,ST,32,320100,42
100802166,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/1/19,2731,N,KEDZIE,AVE,22,220500,32
100802182,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/8/19,1110,N,LAKE SHORE,DR,8,81202,2
100802186,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/11/19,6901,S,OGLESBY,AVE,43,430102,5
100802189,PERMIT - NEW CONSTRUCTION,SELF CERT,7/2/19,4330,S,VERNON,AVE,38,836000,3
100802192,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/19,3353,W,13TH,ST,29,841500,24
100802194,PERMIT - SIGNS,SIGN PERMIT,4/5/19,1924,N,PAULINA,ST,22,832300,32
100802195,PERMIT - SIGNS,SIGN PERMIT,4/5/19,1924,N,PAULINA,ST,22,832300,32
100802196,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/8/19,15,S,HALSTED,ST,28,281900,27
100802198,PERMIT - SIGNS,SIGN PERMIT,4/5/19,1924,N,PAULINA,ST,22,832300,32
100802202,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/5/19,2714,W,PETERSON,AVE,2,20802,40
100802203,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/7/19,360,W,SUPERIOR,ST,8,81800,42
100802208,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,2/5/19,4544,N,WOLCOTT,AVE,4,830800,47
100802217,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,2/5/19,4855,N,HERMITAGE,AVE,3,31000,47
100802220,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/11/19,4465,N,ELSTON,AVE,14,140500,39
100802221,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,6/10/19,10637,S,SPRINGFIELD,AVE,74,740200,19
100802224,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,2/5/19,4616,N,WOLCOTT,AVE,4,830800,47
100802226,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/9/19,7637,S,COLFAX,AVE,43,431302,7
100802245,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/9/19,4322,S,CALIFORNIA,AVE,58,580502,15
100802246,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/9/19,4320,S,CALIFORNIA,AVE,58,580502,15
100802265,PERMIT - SIGNS,SIGN PERMIT,5/3/19,2348,N,LINCOLN,AVE,7,71200,43
100802266,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/7/19,1820,S,LEAVITT,ST,31,841200,25
100802278,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/8/19,220,W,WASHINGTON,ST,32,839100,42
100802294,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/8/19,7938,S,MICHIGAN,AVE,44,440300,6
100802315,PERMIT - SIGNS,SIGN PERMIT,3/7/19,108,N,STATE,ST,32,839100,42
100802324,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/8/19,11133,S,VERNON,AVE,49,491400,9
100802327,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/19,4242,W,LAKE,ST,26,260300,28
100802330,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/6/19,155,N,WACKER,DR,32,839100,42
100802333,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/11/19,3533,N,OZARK,AVE,17,170700,38
100802334,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/1/19,837,N,TRIPP,AVE,23,842100,37
100802336,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/5/19,211,E,OHIO,ST,8,81403,42
100802344,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/11/19,5725,W,DIVISION,ST,25,251300,29
100802345,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/10/19,1740,N,MARSHFIELD,AVE,24,240200,32
100802355,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2/1/19,1212,N,LAKE SHORE,DR,8,80100,43
100802363,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/8/19,10,S,DEARBORN,ST,32,839100,42
100802378,PERMIT - SIGNS,SIGN PERMIT,4/11/19,3179,N,CLARK,ST,6,63000,44
100802390,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/8/19,1338,W,CERMAK,RD,31,310600,25
100802391,PERMIT - SIGNS,SIGN PERMIT,4/5/19,3241,W,NORTH,AVE,23,230900,26
100802397,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/19,3843,N,ALTA VISTA,TER,6,832100,46
100802399,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/7/19,3344,N,WESTERN,AVE,5,843700,47
100802416,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,600,W,CHICAGO,AVE,,,
100802418,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,251,E,HURON,ST,8,81401,42
100802419,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/1/19,405,W,SUPERIOR,ST,8,81800,42
100802420,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/6/19,405,W,SUPERIOR,ST,8,81800,42
100802423,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2/9/19,7759,W,PALATINE,AVE,10,100400,41
100802427,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,11/6/19,1233,W,ROSCOE,ST,6,62300,44
100802428,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/6/19,3846,W,CHICAGO,AVE,23,231200,37
100802430,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,1,N,FRANKLIN,ST,32,839100,42
100802431,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,2615,W,63RD,ST,66,660600,16
100802433,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,251,E,HURON,ST,8,81401,42
100802436,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,222,W,ADAMS,ST,32,839100,42
100802437,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,300,N,LA SALLE,DR,8,81700,42
100802439,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,222,W,ADAMS,ST,32,839100,42
100802440,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,200,S,MICHIGAN,AVE,,,
100802443,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/12/19,5156,S,WABASH,AVE,40,836100,3
100802454,PERMIT - RENOVATION/ALTERATION,SELF CERT,8/6/19,2617,W,WINNEMAC,AVE,4,40201,40
100802464,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/7/19,3816,S,EMERALD,AVE,60,839900,11
100802506,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2/1/19,5835,W,HIGGINS,AVE,11,110400,45
100802498,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,9/4/19,1520,W,HARRISON,ST,28,832900,28
100802519,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,3/5/19,1140,W,63RD,ST,68,680600,16
100802524,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/1/19,11547,S,CHURCH,ST,75,750500,34
100802530,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2/6/19,30,W,MONROE,ST,32,839100,42
100802556,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/4/19,5920,W,HENDERSON,ST,15,151200,36
100802577,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/8/19,1543,N,SEDGWICK,ST,8,80300,27
100802584,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/5/19,5630,S,ROCKWELL,ST,63,835100,15
100802593,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/8/19,330,N,WABASH,AVE,8,81500,42
100802594,PERMIT - SIGNS,SIGN PERMIT,4/4/19,2737,W,DIVERSEY,AVE,22,220300,32
100802598,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/6/19,200,E,RANDOLPH,ST,32,320100,42
100802609,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/8/19,330,N,WABASH,AVE,8,81500,42
100802622,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/3/19,580,W,HAWTHORNE,PL,6,61901,44
100802628,PERMIT - SIGNS,SIGN PERMIT,3/11/19,1665,W,FULLERTON,AVE,7,832500,32
100802630,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,3348,S,PULASKI,RD,30,830500,22
100802635,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,110,N,CARPENTER,ST,28,833000,27
100802637,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,321,N,CLARK,ST,8,81700,42
100802638,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,640,N,LA SALLE,DR,8,81700,42
100802640,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/1/19,12005,S,EGGLESTON,AVE,53,530501,34
100802633,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,1340,S,DAMEN,AVE,28,842900,28
100802650,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/5/19,548,W,42ND,PL,61,842600,11
100802653,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2/7/19,4724,S,VINCENNES,AVE,38,381200,3
100802654,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/5/19,800,S,WELLS,ST,32,839000,25
100802658,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2/7/19,501,W,79TH,ST,44,842400,17
100802661,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/6/19,2,N,RIVERSIDE,PLZ,28,280100,42
100802683,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/9/19,2256,S,KOSTNER,AVE,29,843400,22
100802684,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/5/19,2,N,RIVERSIDE,PLZ,28,280100,42
100802687,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,101,N,WACKER,DR,32,839100,42
100802694,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/10/19,1,N,HALSTED,ST,28,280100,42
100802693,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2/1/19,101,N,WACKER,DR,32,839100,42
100802701,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/11/19,400,W,76TH,ST,69,691200,6
100802702,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/2/19,2834,W,WARREN,BLVD,27,837000,27
100802710,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2/4/19,1,E,WACKER,DR,32,320100,42
100802711,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/6/19,2054,N,BURLING,ST,7,71200,43
100802713,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/5/19,1400,N,MILWAUKEE,AVE,24,241400,1
